publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-14T11:04:22Z,@kangatang1122,"SEPERTI KASUS FORMULA E, COMITNENT FEE SEBESAR 560 M TIDAK JELAS SIAPA YG NENERIMA ? RAKYAT DI JAKARTA LAGI PRIHATIN DENGAN ADANYA COVD-19, E... MALAH BIKIN FORMULA E YG TIDAK DIBUTUHKAN MASYARAKAT JAKARTA ! LANTAS KEMUDIAN BANGUN JIS GA BERES JUGA MINTA DIBERESIN SAMA ORANG LAIN ! MAKANYA JGN PILIH YG SEPERTI ITU !!!",0
2023-12-14T11:02:29Z,@nadiaazzahra1410,Hukum memang seperti sarang laba laba dia mencari makan hanya yg kecil tapi yg besar tidak bisa,0
2023-12-14T10:55:21Z,@bariyah6574,Pak anis nanya pak prabowo jawabanya Lelah  siyap mati ya di tempat situ saja pak prabowo,0
2023-12-14T10:52:40Z,@regegie8476,Prabowo nyindir anis karna mengusung samfai jadi Gub DKI....dlm hal ini Jokowi wajib tersinggung,0
2023-12-14T10:33:49Z,@mukhsinable,prabowo jualan terus jokowi. kontra produktif,0
2023-12-14T10:30:49Z,@dramando9973,gama🤟,0
2023-12-14T10:29:09Z,@CAS-fi2rj,....ketika capres no 2 jawab pertanyaan capres no 1 tentang keputusan mk...dia bilang... &quot;...kita kan bukan anak kecil lagi....taulah....&quot; mengindikasikan memang ada yg intervensi...😂😂😂,2
2023-12-14T10:25:20Z,@zakariajek8731,"Kakek Bowo kok ngandalkan Jokowi terus tidak mandiri,cepat EMOSI LAGI",0
2023-12-14T10:24:15Z,@cahayaterang2386,"SECARA LOGIKA AKAL SEHAT , JAWABANNYA YANG SINGKAT &amp; PADAT , MENUJU SASARAN YANG TEPAT , HANYA GANJAR PRANOWO YANG TERBAIK",0
2023-12-15T01:07:28Z,@kesantunan888,Gak jelas ide gagasan nya  wajahnya bukan wajah pemimpin .,0
2023-12-14T10:22:00Z,@jamangamirsibarani4459,"Ragulah pak, mamilih no 2.",0
2023-12-14T10:18:53Z,@sanidisanidi8500,Debat kaga penting jg penting setelah pencoblosan siapa jg paling unggul,0
2023-12-14T10:15:45Z,@youe1248,Untung nggak struk lagi loo.🤠🤭 jadi  atut 😂,0
2023-12-14T10:10:11Z,@nurnur-dw5jv,AMIN dong.paslon terbaik.,1
2023-12-14T10:07:01Z,@budhiismayadi9360,"tampak sekali Anies paling memahami permasalahan, punya banyak pengalaman, dan banyak gagasan. Anies pun memaparkannya dg jelas dan mudah dipahami.",9
2023-12-15T04:49:31Z,@aseptabudi3205,Cuma retorika bosku,1
2023-12-15T09:14:21Z,@martinuswujon4011,Free😢y6yg6rr,0
2023-12-15T21:48:09Z,@andrifrans8654,"Betul cuman retorika, kebanyakan orang banyak bicara pintar mengolah kata itu kosong isinya, lebih bisa berkata Kata daripada perbuatan, indonesia butuh orang kerja bukan retorika",1
2023-12-16T07:02:27Z,@mbahsuroh7082,Tepat apanya Anis preeet,1
2023-12-16T16:37:24Z,@berthachoirunnisa6242,Pepesan kosong omdo Anis tuh Ganjar is the best,0
2023-12-14T10:05:40Z,@youe1248,Amiin 🤲 ajah dulu😅,0
2023-12-14T10:05:20Z,@suryadinashrulloh2386,"Pak anis cuma menang ngomong saja,,, kalo praktek p. prabowo nomer satu",0
2023-12-14T10:04:26Z,@suryadinashrulloh2386,"Prabowo is the best,,, the nex presiden",0
2023-12-14T10:03:38Z,@suryadinashrulloh2386,"Tinggal tegas saja masalah hukum,,, bukan retorika2....hanya prabowo yg mampu tegas",0
2023-12-14T09:59:23Z,@yuniiyuni1811,"Orang Papua tidak akan milih Prabowo,, orang Papua akan milih Ganjar Pranowo",0
2023-12-14T09:49:53Z,@rusdibahrum6380,5 tahun ini ngapain aja pak PS ?,0
2023-12-14T09:27:13Z,@thomassudarso2275,Perlu didiperiksa Saat menjabat Sebagai Gubernur Jakarta. Penegakan Hukum Harus ditegakkan.,2
2023-12-16T04:54:02Z,@baedahbaedah4255,"Pelanggaran HAM, lebih tidak manusiawi",0
2023-12-14T09:14:40Z,@bapakpandu7908,Perubahan jangan 2 berubah jadi jelek bahkan buruk bukti nya dia gubernor hasil nya anis nol .,0
2023-12-14T08:23:26Z,@adityaady9126,❤Amin pilihan ku NO 1❤,10
2023-12-14T03:16:21Z,@longok_official,Perbanyak baca sholawat asyghil. Sodare2 ❤,2
2023-12-14T01:58:44Z,@yuusyasambuaga,Praowo apa oowi,0
2023-12-14T00:22:21Z,@nursamsiah5681,"Semua CAPRES kopetensi utk Rakyat!!! Ttp menurut saya TDK usah terlalu muluk JANJI visi misi lebih BAIK dilanjutkan, dkaji, direvisi, dilengkapi, dperbaiki,dievaluasi dan di SEMPURNA kan!! Inget hambatan bencana, musibah, covid, demo, perang dll",0
2023-12-13T23:31:35Z,@jamanahjamanah8358,"Santun nya Anies Baswedan ketika berbicara meskipun dlm debat, beliau mengedepankan akal sehat ketimbang emosional. Beliau orangnya tawadlu dan lebih cerdas.<br>Kami cinta Anies Baswedan ❤❤❤",0
2023-12-13T18:01:59Z,@ahmedalfarizi9498,"Mayoritas rakyat yang ada di kolom komentar ini berbeda dengan pendapat narasumber Mbak  monica, mungkin TV one harus lebih teliti lagi mencari  narasumber",0
2023-12-13T17:30:38Z,@mobok9954,"tvOne paling berimbang, paling di tengah, ini hebat nya tvOne bang karni, the best ❤❤❤",1
2023-12-13T16:14:36Z,@agussupriyo-vi4qg,"janji manis nya anis terlalu manis, semakin banyak janji semakin berat dan semakin tidak bisa mewujudkan , ngeri......... terancam bahaya",0
2023-12-13T14:47:15Z,@suhaidilampung,Sepertinya Narsum pakai kacamata kuda 😂,0
2023-12-13T14:34:51Z,@sunardisunardi7193,"Saya sebagai anak bangsa: sosok pak Anies adalah sosok seorang yang berwibawa,bijak berintegritas tanggap saaran,sopan, saya yakin bisa dibanggakan tampil tuk jadi pemimpin Indonesia Dimata dunia,tapi...pak Anies..apa yang telah dibangun oleh pendahulu kita mari kita jaga &amp; kita lestarikan,mari bangun Indonesia lebih maju lagi janganlah diutak atik lagi masalah IKN🙏🙏maju terus pak Anies 👍👍",0
2023-12-13T14:12:56Z,@sopiyahabdullah,Pak Anies paling unggul 👍❤❤❤,0
2023-12-13T14:12:06Z,@sopiyahabdullah,"Pak Anies paling hebat,keren,paling logis,beliau benar2 cerdas &amp; mempunyai intelektual yg tinggi.👍❤",0
2023-12-13T14:02:26Z,@nengahjuniarta1327,😂😂😂😂. Aneh pak prabowo.. kayak lagi menghafal 😂😂😂 dulu bilang lutung. Planga plongo. Sekarang???😂😂😂. Btapa ambisinya bpak prabowo menjadi penguasa 😂😂,0
2023-12-13T13:13:07Z,@masturmukhtar6407,"Maaf, analisanya rada berpihak ke Prabowo. Nada rendah Prabowo itu MENCEMOOH YG MENUNJUKKAN EMOSI YG TAK NORMAL. Beliau butuh penyaluran hasrat agar emosi terkendali.",0
2023-12-13T13:00:37Z,@wawansuganda,Saya dan saudara2 saya tetep milih ganjar pranowo presiden <br>Mahfud wapresnya <br>Salam 3 jari (Gama),0
2023-12-13T12:41:02Z,@Syahroel369,"Anies sudah terbukti di Jakarta,jakarta adalah indonesia kecil.",0
2023-12-13T12:38:26Z,@Syahroel369,"Anies  intelektual,  Prabowo emosional, Ganjar gombal.",0
2023-12-13T12:32:52Z,@user-kq8kp8xy6l,Ganjar lebih akurat,0
2023-12-13T12:27:02Z,@Abdul-Muththalib,Anis muter &quot; Ngalor ngidul kaya angin yg blom punya KTP😂,0
2023-12-13T12:22:37Z,@musyafakofficial6732,WOY ANIES KAMU CUMA OMONG DOANG JDI GUBERNUR AJA GK JELAS APALAGI MAU JDI PRESIDEN TAMBAH GK JELAS BANGET KAMU GK COCOK JDI PEMIMPIN INDONESIA,0
2023-12-13T12:21:32Z,@bibitelite7150,"Ganjar menunjukkan kwalitas jiwa kepemimpinan yang sebenarnya. Cerdas,tegas,wibawa,dan aspiratif, sederhana.",2
2023-12-14T02:31:54Z,@Ibuayurosari,Ah Ganjar cuma cari aman,0
2023-12-13T12:19:43Z,@musyafakofficial6732,SAYA SELALU DUKUNG PAK GANJAR KERJANYA SUDAH TERBUKTI JELAS PAK GANJAR JDI GUBERNUR AJA SUDAH DI SEGANI MASYARAKAT SEDANGKAN ANIES JDI GUBERNUR AJA GK BISA NANGANI JAKARTA KERJANYA GK JELAS SAMA SEKALI,0
2023-12-13T12:18:52Z,@HambaAllah-gk5xi,Anis Rasid Baswedan memang cerdas dan tegas berakhlak mulia semoga Allah meridhoi Anis Rasid Baswedan memimpin Indonesia 2024<br>امين يا رب العالمين,0
2023-12-13T12:18:32Z,@manusman3041,sy tetap pilih no 2,0
2023-12-13T12:15:30Z,@rutiatisalsa1079,Bangsa ini perlu pemimpin yg bisa bekerja..<br>Bukan pemimpin yg pandai berkata..<br>contohnya pak Anis hanya pandai merangkai kata dan berkosakata..<br>Program oke oce saja gagal..<br>Jangan kejebak,0
2023-12-13T12:01:17Z,@puguhpapan9154,Pret gedabrus WAN abut,0
2023-12-13T12:00:58Z,@nandademit-ju8dn,kritik buat Anis. kalau kami istilahkan hidup ini jadi kaku ketika di dasarkan terlalu literatur memang yg di sampaikan Anis itu benar tapi ketika di jalankan belum tentu bisa karena ini kehidupan orang maling jelas salah tapi bagi pelaku kadang merasa tidak salah karena sebuah alasan olehsebab itu kita harus mengurai masalahnya. ketika Anis jadi gubernur Dki bagaimana dia bisa mengijak perasaan rakyat Dki terpaksa harus mengalah karenakawatir terjadi sesuatu. bagi kami pilkada Dki itu jauh dari kemerdekaan hak,0
2023-12-13T11:56:39Z,@RadenWall-jc5vz,Pak Ganjar tenang saja NTB untuk mu,0
2023-12-13T11:54:23Z,@uunnurhayati8868,PRESIDEN RI 2022-SELAMANYA UUN NURHAYATI SPd SSOS KAESANG PANGAREP JOKOWI 🙏 💯 ❤️ SK NO 17 TAHUN 2022 DI USUNG PDI-P IBU MEGAWATI DAN PA JOKOWI KANTOR PUSAT SAYA DI SANGIANG TERIMAKASIH BANYAK,0
2023-12-13T11:48:25Z,@salesiusgampur3875,"Ganjar sangat realistis, Anies sangat retorika, Prabowo sangat emosional. Ganjar sangat unggul dalam debat semalam",2
2023-12-13T11:43:09Z,@Revo-nz7yn,Ganjar dan Anies..berbicara mslh Papua &gt; tdk asal ngomong (anda2 bnyk ngomong dan sok tau) 😇 <br>Prabowo sdh sngt2 mengerti akan mslh Papua dan apa solusinya....❤️🇲🇨👍,0
2023-12-13T11:37:25Z,@machewinnyed3109,GAMA Yess 🤲🤟🇮🇩,0
2023-12-13T11:37:14Z,@user-kf6vt6di5o,✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️,0
2023-12-13T11:37:02Z,@warsidua6442,Termasuk  lo  yang  harus  d tangkap  tukang  ngibol,0
2023-12-13T11:36:33Z,@user-kf6vt6di5o,2,0
2023-12-13T11:36:04Z,@salimudin1239,Wistoh di apa apakan ttp ana pilih Anis. Imin mantaap,0
2023-12-13T11:33:40Z,@sandisagew921,no 1 amin,0
2023-12-13T11:32:34Z,@salimudin1239,Anis mesti yang unggul dilihat dari segi apapun,0
2023-12-13T11:17:51Z,@drssurahmad2831,Ya prabowo Gibran  aja,0
2023-12-13T11:15:01Z,@badardulla7275,"Bicara bukanlah sebuah janji kepada NKRI untuk rkyat harapkan tp kepemimpinannya lah seharusnya dipandang,presiden bukan reporter tp ketulusan dan keikhlasan yg harus di utamakan,22222222",0
2023-12-13T11:11:09Z,@muhamadrochyadi1452,"INI PENGAMATNYA KAYANYA PENDUKUNG NO. 2 INI, SELALU MEMOJOKAN NO.1 , GA INDEPENDENT  DAN NETRAL",0
2023-12-13T11:08:51Z,@busrankdi7747,Smg Anis baswedan kualat krn dia jd gubernur di usung oleh p prabowo lagi&quot; di acara MATA NAJUA DIA KATAKAN APABILA THN 2024 P PRABOWO JD CALON DIA TIDAK AKAN MENCALON PD AHIRNYA DIA IKUT CALON,0
2023-12-13T11:07:29Z,@user-dx1xf9rt5g,Merasa anies sangat senenk nyerang n kritik...merasa kok anies bukan adu ide tapi adu kritik n serangan wow,0
2023-12-13T10:55:22Z,@Suwanto-en4ct,Saya tunggu debat capres gibrsn vs mahput pasti seru sekali❤❤❤,1
2023-12-13T10:54:07Z,@jory.s4525,"GANJAR ITU PEMBAWAANNYA TENANG DAN SABAR JUGA BIJAKSANA DAN BERWIBAWA , DALAM DEBAT JUGA ORANGNYA PEMBAWAAN TENANG ,  OK GANJAR UNGGUL 👍👍👍",4
2023-12-13T10:52:57Z,@msam4739,Sebetulnya ada yg lupa sama bang efendy. Prabowo dapat poin itu dr anies saat tanya mengenai polusi dan menurut saya anies blunder ketika menjawab kalo tergantung arah angin. Jawabannya ga logis😂,0
2023-12-13T10:50:10Z,@Imran.ismail,Jgan di undang lgi...,0
2023-12-13T10:50:03Z,@herisuwignyosuwignyo8798,"Anus itu pntesnya jd penulis novel,cuma pntar mrangkai kata2 doang,teori nol besar",0
2023-12-13T10:48:36Z,@rudyoloanhasibuan3880,"Monica Kumalasari yg mengaku ahli mikro-ekspresi ini sendiri yg ga netral, <br>1. Secara umum audience melihat siapa yg lebih emosional dan dan di titik mana emosi tersebut keluar.<br>2. Baru saja Anies menyampaikan visi-misinya, sesuai dengan tema  debat tadi malam (ingat: tema debat), Prabowo langsung merasa tersindir (terusik, tersulut), sehingga menanggapinya dgn emosi, hingga mengungkit-ungkit jasanya mengusung Anies jadi Gubernur.<br>3. Dalam debat ada teknik. Orang lugu melakukan debat secara natural, tapi orang yg berpengalaman dan tau teknik debat, maka dia melakukannya dgn mengelola bahasa tubuhnya: baik pemilihan diksi, ekspresi, hingga intonasi.  Keliatannya Monica di sini ga paham masalah ini.<br>4. Respon Anies yg diserang dgn pengunkitan dirinya yg diusung oleh Prabowo cukup tenag dan terukur. Anies menyampaikan dgn lugas &quot;defense&quot;-nya mengenai Prabowo yg justru tdk kuat menjadi oposisi dan akhirnya menyeberang, dan ambisinya atas kekuasaan yg bermotif sebatas bisnis dan uang. Sebuah argumen yg disampaikan dan ditampilkan tdk akan sampai dgn efektif kpd audience dan lawan bicaranya tanpa bahasa tubuh yg baik dan terukur. Ga mungkin Anies menyampaikan dgn gaya yg dingin Yg dilakukan Anies adalah gestur leadership, persuasif dan argumentatif.<br>5. Orang yg pakar mikro-ekspresi seharusnya tahu, mana emosi yg keluar secara natural, yg akan menunjukkan secara telanjang dirinya, dan mana pula bahasa tubuh yg dikoleol dgn baik, terukur dengan maksud dan motif tertentu, baik ditujukan bagi lawan debat maupun bagi audience. Orang yg paham mikro-ekspresi akan tau, apakah dlm diri seorang yg bicara (berargumen) masih memiliki amunisi selain yg ditampilkannya, mana yg sudah kehabisan amunisi.<br>6. Monica nggak layak disebut sebagai pakar mikro-ekspresi karena wawasannya yg ga luas dan ketidak-netralan-nya.",0
2023-12-13T10:48:25Z,@lutfialmalik6620,Anis lebih keren lah..gk malu2in klo dikancah internasional,0
2023-12-13T10:43:32Z,@udhirahadian3107,anies dan ganjar putaran kedua kayanya,0
2023-12-13T10:43:04Z,@Imran.ismail,Ini analisis gak netral,0
2023-12-13T10:38:28Z,@sitisiti7454,pak anis haya pinter bicara tapi kalau tentang kejataan ya haya bisa berbicara sajah,0
2023-12-13T10:37:51Z,@wahyuproductionwp,"Ma,af Untuk tahun Ini saya milih no 1 pak Anis , milih Pak prabowo gak pernah menang",0
2023-12-13T10:35:27Z,@fublicoficial6477,Anis no conter ❤ smoga jadi presiden,1
2023-12-13T10:33:46Z,@MyByo,Probowo bukan soal pinter debat dan pinter bicara tapi kerja nyata untuk Indonesia Raya.,0
2023-12-13T10:26:58Z,@suryawanakbar2816,Anies jauh lebih unggul ...lebih pintar...tertata rapi kata kata nya...aplg pas serangan balik sangat kena amat ke Prabowo...mantap pantas Anies unggul jauh disurvei Litbang Kompas hari ini....,1
2023-12-13T10:26:26Z,@diahayurahmadani8340,Aku tetap pak Prabowo ❤,0
2023-12-13T10:26:16Z,@diansupanji,Kalo kata gw mah lebih ber bobot pk anis sih ..lebih tenang,0
2023-12-13T10:21:32Z,@kuturawa8065,btl  bngt  apa yg di ucapkan pa anies,0
2023-12-13T10:20:38Z,@parmanfajarooy8737,1,0
2023-12-13T10:18:57Z,@nyomannyoman5829,Lucu Anis Prabowo gontok2an yg menang Ganjar 😂😂😂,0
2023-12-13T10:15:47Z,@nyomannyoman5829,Prabowo presiden Papua,0
2023-12-13T10:14:16Z,@nyomannyoman5829,Anis terlalu idealis... Prabowo kontestan di setiap pemilu..<br>Pilihan hanya BPK Ganjar Mahfud,0
2023-12-13T10:10:24Z,@nurofiqimam9165,Sok tau ibu ini,0
2023-12-13T10:08:22Z,@randombadmintonlyodra,Pakar ekspresi nya ini pendukung nya prabowo sih... Fix... Wkwkwkk,0
2023-12-13T10:07:58Z,@elmiwulanrusani2168,❤❤❤❤,0
2023-12-13T10:05:17Z,@EniRiyadi-wv7sv,Yang penting kerjaNya bukan om<br>onganya,0
2023-12-13T09:53:23Z,@fadlyfad4796,prabowo emang dr segi retorika ga lihai anis tp pak prabowo dalam kerja nyata dia jd tentara emang ga banyak bicara tp siap mati buat bangsa . tp anis pintar bicara karna dia basicnya dosen tp masalah kerja anis nol besar .,0
2023-12-13T09:48:15Z,@asepsandisetiawan,"Pak Prabowo jawabannya tidak memuaskan khusus untuk saya pribadi,,, emosional,",0
2023-12-13T09:46:05Z,@Regent62,Anies top markotop<br>Berkualitas,0
2023-12-13T09:40:52Z,@family_bertonpurbasipilasi361,nis anis mulut mu bau kali kira kira gitu Prabowo mau bilang.. kwkw,0
2023-12-13T09:34:57Z,@madekariyasa6381,Tdk perlu unggul... Hanya bicara...coba ...anis dia bkalan omong&quot; doang dki buktinya,0
2023-12-13T09:33:39Z,@jumhurjumhur7626,PK ganjar PK Mahfud pling cocok untuk indonesia tangguh dan unggul,1
2023-12-13T09:32:49Z,@armandopaputungan7659,Tetap....Prabowo....Subianto....Salam.....✌✌✌✌...............💪💪💪💪,0
2023-12-13T09:32:36Z,@free_palestine1445H,betul yg dikatakan pak prabowo lebih logis..karna tidak semua pemberontak mau diajak ngomong duduk bersama...ada faktor&quot; lain...mantap pak prabowo,0
2023-12-13T09:32:28Z,@alpisalpis615,Pak Anies pilihan ku,0
2023-12-13T09:30:10Z,@asoka_aquatic,"memang kita akui pak Anies di usung oleh pak Wowo jd gubernur DKI, seperti hal nya Jokowi didukung partai banteng, so dlm berpolitik wajar aja bermanuver, yg tidak wajar adalah ketika undang2 di rubah demi meloloskan seorang anak presiden utk menjadi cawapres",0
2023-12-13T09:20:15Z,@umarsubekhi573,Gak usah didengerln komentator,0
2023-12-13T09:20:08Z,@LindaYansah201-tu8xm,"No 1 sangat berwibawa, no 1 sangat cerdas. Pilhan awal no 2, setelah saya menonton debat capres tayangan ulang youtube saya lebih tertarik no 1",12
2023-12-13T09:14:36Z,@ariskurniawan1273,tetap prabowo dihati anis cma pinter ngmong kerjanya gk ada contohnya jkrta amburadul,0
2023-12-13T09:13:55Z,@veronikalumbangaol7646,Sy tetap gubran,0
2023-12-13T09:12:55Z,@nlvlog7757,Kubu yg merasa kalah ya begitu nyinyir bisanya mencari cari kesalahan dan selalu nyinyir. Mantap Prabowo Gibran YES ❤❤❤❤❤❤❤❤,1
2023-12-13T09:12:10Z,@user-fx8zs8bv3r,"Tapi  untuk pak Ganjar , tetap semangat ,  jangan mengebu ngebuh. Menjawab soal  , pelan pelan tapi pasti",4
2023-12-13T09:11:31Z,@jantenant7946,Pasangan Bolot- Malih tetap tak tergoyahkan.,1
2023-12-13T09:09:03Z,@user-dy6zp2dr6l,Saya yakin Ganjar menang walaupun bukan seorang dosen,3
2023-12-13T09:08:53Z,@nlvlog7757,Pilihan Rakyat Prabowo Gibran YES ❤❤❤❤❤❤❤❤ Mantap,1
2023-12-13T09:08:27Z,@user-rf5hb2ur8n,Anies ini bukan kaleng2,0
2023-12-13T09:08:12Z,@user-fx8zs8bv3r,"Kalau saya amatin pembicaraan dari pak Anis , kayanya  terlalu menyingung orang lain ,  itu bukan misi misi pak Anis ,  tapi ingin menjatuh kan lawan  dengan cara  seperti itu,  kasihan pak prabowo",0
2023-12-13T09:07:46Z,@nlvlog7757,Unggul ya jelas Prabowo Gibran YES. ❤❤❤❤❤❤❤❤,1
2023-12-13T09:04:10Z,@bedi8666,No. 1 is the best,0
2023-12-13T09:02:22Z,@dewiaryani7302,Ganjar tenang dan meyakinkan,3
2023-12-13T08:58:40Z,@albertrudolfsaureh1794,Prabowo memang pilihan yg tepat🙏🙏,0
2023-12-13T08:57:40Z,@user-yq9rv6dp8d,Pak Anis mungkin kianati partai Nasdem d partai pengusung sayang sekali partai pengusung Anis apalagi apa yg di harap partai jangan marah peribadi pak Anis,0
2023-12-13T08:55:39Z,@muhammadmunadzir5957,ANIES..HANYA PANDAI RETORIKA AJA...TERKESAN MENGGURUI HANYA PANDAI BERTEORI AJA,0
2023-12-13T08:53:22Z,@seputaranaktv8944,alangkah baiknya capres no urut 2 merespon pernyataan dari capres lain dengan argumen. bukan dengan pesimis. agar hasilnya berkualitas dan punya hasil serta nilai yang positif. .🤗,1
2023-12-13T08:46:29Z,@fasikaja8854,ANAK HARAM KONSTITUSI hahaaa,0
2023-12-13T08:43:27Z,@srim-wc9kd,"aamin keren,jls nyambung,cerdas,No 1",0
2023-12-13T08:40:18Z,@iansubiantoss1911,Pilihlah orang Indonesia asli.,0
2023-12-13T08:38:24Z,@user-by9co7bk7o,anis,0
2023-12-13T08:37:58Z,@cakrakharisma3350,PASTI NYA GANJAR-MAHFUD YANG TERBAIK 👍👍👍 MANTAAAAP 💪💪💪 SALAM TIGAJARI 🤟🤟🤟 WE LOVE YOU ALL SAUDARAKU ❤️❤️❤️🙏🙏🙏🇮🇩🇮🇩🇮🇩,4
2023-12-13T10:55:15Z,@srinarti5801,🤟🤟🤟,0
2023-12-18T18:19:08Z,@SariFuddin-ky9rr,"Yes,Ganjar unggul pantes an MIMPI presiden 😅",0
2023-12-13T08:35:49Z,@heroepoernomo8819,Waah...itu2 lagi yg diulang. Apa bisanya hanya itu... Bro.❤,0
2023-12-13T08:30:10Z,@user-jp2pv9nx2c,GA TAKUT GA PNY JABATAN??<br>SERIUS LU.??<br>NYAPRES 3 KALI? KOALISI DGN JOKOWI? 😢,0
2023-12-13T08:28:44Z,@dennysaputra-rl9fc,No 1,0
2023-12-13T08:27:23Z,@user-se9tr8vq3q,Kematangan dan ketenangan Pak Ganjar lebih mengesankan dan lebih cocok untuk mempiloti pesawat berbadan besar bernama Indonesia ini.,3
2023-12-13T08:26:12Z,@lembayungsenja1142,Prabowo gibran pasti menang 🎉🎉🎉,0
2023-12-13T08:26:05Z,@sastrojendro4949,Ganjar memang yg paling berkualitas selaras antara pikiran ucapan dan perbuatannya tidak dibuat2,3
2023-12-13T08:24:11Z,@alimuddinmunthe7943,Yakinlah pelan pelan masyarakat yg tadinya belum faham akan mulai faham dan  akan menggunakan akal dan fikirnya untuk memilih.,2
2023-12-13T08:23:56Z,@user-by9co7bk7o,rugi  rakyat bila   anis tidak presiden,0
2023-12-13T08:23:07Z,@user-nf5ws4nx1q,"Jawaban pak wowo itu persis orang gila yg ngebet bngt jdi presiden tar lama&quot; masup kandang,,<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",0
2023-12-13T08:21:04Z,@user-no9zc7px7s,Anies lebih unggul. Bicaranya sistematis. Isinya bagus dan berbasis data. Emosinya stabil. Menunjukkan kecerdasan di atas rata rata,0
2023-12-13T08:19:02Z,@CakJalChannel,Yg pasti bukan prabowo😢,0
2023-12-13T08:15:27Z,@musaabdullah4100,"TerBukti Jelas Prabowo Babak Belur Tidak Ada Gagasan Sendiri untuk MemBela Masyarakat Indonesia Kepada KeHidupan Yang Lebih Baik KeDepannya. Prabowo TerNyata Tidak ada ide Jelas tentang solusi2 masaalah Negara. Prabowo Hanya BerGantung Kepada Jokowi Yang Banyak TerBongkar KeGagalan2 yang Berlaku. Prabowo Sendiri Tidak Tahu Apa Solusi Untuk Rakyat Indonesia yang MenJadi Korban KeGagalan Jokowi.<br>Maka Jika Prabowo DiPilih untuk Memimpin Indonesia, KeBebasan BerSuara Akan Masih BerMasaalah. Isu HAM akan DiLindungi KeSalahan2nya. PemBangunan &amp; Bantuan Kepada Rakyat DiSeluruh Daerah akan BerTambah Susah.<br>Indonesia Akan BerTambah Parah.",1
2023-12-13T08:13:55Z,@priosreza2573,Paling banyak ke Papua hasilnya apa ya,0
2023-12-13T08:13:33Z,@honifwahyu,Pak prabowo❤,0
2023-12-13T08:05:51Z,@rovivapanggabean1898,Ganjar Mahfud terbaik buat Indonesia..,5
2023-12-17T04:48:47Z,@sukajajan877,"Hahaha, terbaik buat konco konco nya mereka sendiri kali 🤣",0
2023-12-13T08:05:32Z,@wagiyodini5824,"viralkan program Ganjar<br>Perawat dan nakes serta keluarganya harus pilih Ganjar Mahfud, agar 1 desa 1 pustu satu perawat terwujud masyarakat sehat❤❤❤🤟🤟🤟🤟",4
2023-12-13T08:04:48Z,@ahmadrofiqkp5636,Yg paling mewakili rakyat adalah Anies. ganjar ragu2 cari aman.<br>di sinilah semua calon di uji siapa yg paling mewakili keresahan hati masyarakat,0
2023-12-13T08:03:34Z,@odeode8965,KITA MENCARI PEMIMPIN<br>YANG SEBENAR-BENARNYA PEMIMPIN...Sungguh<br><br>Setelah MENONTON DEBAT INI<br>ANIES MEMANG YANG LAYAK <br>UNTUK INDONESIA KITA,0
2023-12-13T08:03:17Z,@niceinfo7317,Mbak monic na kelihatan bgt pendukung pak wo2 😂😂😂,0
2023-12-13T08:02:59Z,@yosephisuzu,Kalian semua tau lah... Mana yang licik memanfaatkan moment yang ada... Dulu bisa.. Sekarang tidak akan bisa fergusoo😅😅😅😅,0
2023-12-13T08:00:02Z,@HarunHarun-ig4tk,Mas ganjar mantap debatnya tdk bertele tele. Ada solusi dan rasa tanggung jawab.,3
2023-12-13T07:58:23Z,@user-vi6es9cj9i,InshaAllah AMIN Menang,0
2023-12-13T07:57:30Z,@user-ow8bj4yd4v,Bravo prabowo gibran❤✌️❤,0
2023-12-13T07:57:15Z,@user-qc7ku8kw2s,"Anis itu bagus omongan nya. Belum tentu bisa kerja buktinya di DKI mana kerjaan nya yg tuntas paling2 sumur resapan di jln aspal yg mencelakakan mahasiswa hingga meninggal  apa prestasinya , pinter bacot nya tapi kerja NOL BESAR , dlm bhs inggris nya  hanya congor nya aja gede , bisa ngomong belum tentu bisa kerja",0
2023-12-13T07:56:38Z,@jokonasirin1719,Cuma bisa ngong doang buktinya oooo,0
2023-12-13T07:54:01Z,@tupakahagus7217,dalam debat pa Anis unggul tpi insyaAlloh yg jd presiden pa prabowo,0
2023-12-13T07:51:55Z,@soundbomber3420,"Narasumber tendensius,,, mungkin karena Tvone milik aburizal bakri",0
2023-12-13T07:51:29Z,@donnihelkan1338,Sudah kerahuan no urut 2 sampw kerungatan dan selalu dilap pake tanngan. Cara penilaian ibu moni kaya apa sih,0
2023-12-13T07:50:21Z,@donnihelkan1338,Ibu moni ini menilainya seperti apa sih.masa no 2 yg paling hebat😂😂😂. Sudah ketahuan no urut 2 trlalu banyak ginik dan gak bisa menjelaskan apa yg ditanyakan dari no urut 1dan 3😂. Para pakar ini kayanya takut komen sama wowo kali ya,0
2023-12-13T07:49:59Z,@abdulrochman1738,Ini emosi yang baperan... Hahahaha bukan emosi yang berperan,0
2023-12-13T07:46:30Z,@azzahrajok5867,Anies.. top bngt,0
2023-12-13T07:44:43Z,@warriangaming30,"Ini pakar jangan diundang lagi, gk netral",0
2023-12-13T07:43:38Z,@bambangmulyono1627,Wong cilik sdh tdk ragu lagi pilihannya ke prabowo utk jadi presiden pokok ny mantap.,0
